month,pct_id,total_gaba
2018-09-01,00T,151128.4111111111
2018-08-01,00T,167311.97777777785
2017-11-01,00T,154744.2444444444
2017-10-01,00T,148671.56111111108
2018-04-01,00T,153940.00555555552
2016-03-01,00V,84801.75555555554
2017-06-01,00V,99097.68333333333
2015-10-01,00V,81495.27777777778
2016-02-01,00V,80109.98888888891
2017-01-01,00V,90741.15555555554
2019-02-01,00V,94088.47222222223
2018-03-01,00V,102472.67222222223
2018-02-01,00V,94497.29999999999
2017-02-01,00V,86290.12777777779
2016-07-01,01A,163195.42777777772
2015-11-01,01A,145090.31111111116
2016-10-01,01A,166077.3277777778
2019-08-01,01A,210394.26666666663
2015-12-01,02E,95543.5722222222
2018-07-01,03R,190370.10555555558
2019-12-01,03R,199743.5055555556
2019-09-01,04Y,66717.87222222223
2019-11-01,05W,150114.98888888885
2019-06-01,05W,145150.85555555558
2016-05-01,05Y,118768.32222222222
2015-06-01,05Y,108866.06111111108
2015-05-01,05Y,101995.1388888889
2017-08-01,05Y,139540.09444444443
2018-05-01,05Y,147581.14444444445
2016-08-01,05Y,125143.21111111113
2016-12-01,05Y,132515.06666666665
2018-01-01,05Y,143227.75000000006
2016-01-01,05Y,109558.1
2015-08-01,05Y,103938.89999999998
2018-06-01,05Y,144389.7333333334
2017-09-01,11N,278882.47222222225
2017-05-01,11N,275551.65000000014
2017-12-01,11N,282858.39999999997
2019-07-01,11N,294690.7055555555
2017-07-01,11N,273491.7888888889
2016-11-01,12F,154177.45555555556
2016-04-01,12F,144188.58333333337
2016-09-01,12F,153021.71666666662
2020-04-01,13T,280571.3111111112
2020-01-01,13T,290507.48888888897
2020-03-01,13T,288111.8277777776
2020-05-01,13T,266540.6166666667
2020-02-01,99C,105396.7388888889
2015-05-01,07T,42443.12777777777
2019-02-01,07T,54215.572222222225
2019-05-01,07T,60531.988888888896
2019-12-01,07T,60377.061111111114
2015-07-01,07T,47827.53888888889
2019-04-01,07W,79374.10555555556
2016-03-01,07W,68789.81111111109
2017-05-01,07W,78451.63888888889
2017-11-01,07W,78369.19444444447
2020-05-01,07W,82984.4833333333
2016-07-01,07Y,51103.58333333333
2018-12-01,07Y,61647.283333333326
2018-10-01,08C,50655.399999999994
2017-01-01,08C,35512.39444444445
2020-01-01,08M,76590.26111111112
2015-10-01,08N,49056.233333333344
2016-10-01,08N,52022.84444444444
2016-08-01,08N,50579.90555555557
2016-06-01,08N,51821.016666666685
2017-12-01,08N,58746.255555555545
2020-02-01,08N,57580.200000000004
2016-05-01,08N,48250.016666666656
2018-02-01,08N,54937.81111111111
2018-07-01,08W,58818.916666666664
2018-03-01,08Y,45806.89444444445
2018-05-01,08Y,47349.69444444444
2018-04-01,08Y,45524.14999999999
2017-07-01,09A,39559.055555555555
2019-10-01,14Y,107123.85
2020-03-01,14Y,112841.2777777778
2019-09-01,14Y,101373.34999999999
2015-08-01,15D,64494.333333333336
2016-12-01,15D,81065.00555555557
2016-04-01,15D,76433.80555555555
2019-01-01,15D,94296.37777777779
2016-09-01,15D,78095.6611111111
2017-03-01,15D,82965.58333333334
2016-01-01,15D,67417.92222222223
2019-06-01,93C,288718.81111111096
2015-06-01,93C,226974.30000000002
2015-09-01,93C,231934.69999999998
2018-09-01,93C,293267.7777777778
2020-04-01,93C,307669.00555555586
2017-10-01,93C,293659.87777777767
2019-08-01,93C,297771.0944444445
2015-12-01,93C,252515.73888888874
2017-08-01,93C,286038.56666666665
2018-01-01,93C,305168.3000000002
2019-03-01,93C,296125.5611111111
2018-11-01,93C,317926.6444444447
2018-08-01,93C,307267.8888888888
2017-06-01,93C,288505.1111111111
2017-04-01,93C,262096.28888888896
2019-11-01,93C,301585.9722222222
2016-02-01,93C,234433.70555555559
2018-06-01,93C,302154.111111111
2017-02-01,93C,250672.0500000001
2015-11-01,93C,236147.86111111098
2016-11-01,93C,273936.7055555554
2019-07-01,93C,311312.3166666669
2017-09-01,93C,282155.18888888886
2017-10-01,05R,63344.77222222221
2016-07-01,05R,56682.22222222224
2016-11-01,05R,60724.80555555554
2017-05-01,05R,62028.05555555556
2015-10-01,05R,52388.50000000001
2018-06-01,05R,67374.58888888889
2016-05-01,05R,54360.44444444447
2019-01-01,05R,72655.52222222222
2015-06-01,05R,49223.28333333333
2015-08-01,05R,46581.44444444445
2017-11-01,05R,65901.44444444445
2016-08-01,05R,57574.83888888889
2019-12-01,06P,54969.97777777776
2017-07-01,06P,50928.33888888889
2018-10-01,06P,58501.90555555557
2017-12-01,06P,52308.555555555555
2018-03-01,06P,54469.194444444445
2016-10-01,06P,48086.22777777779
2019-07-01,06P,52883.672222222216
2018-11-01,07H,75097.00555555557
2017-01-01,07L,45597.916666666664
2019-08-01,07L,52869.366666666654
2018-07-01,07L,52667.9
2016-03-01,07L,40702.883333333324
2017-02-01,07L,44270.63333333333
2020-04-01,08G,72644.81111111112
2015-05-01,08G,50168.69999999999
2020-03-01,08G,78803.40000000004
2019-04-01,08G,71741.68888888888
2018-01-01,08V,75706.59444444443
2017-09-01,08V,70322.82777777777
2017-08-01,08V,68982.92777777779
2018-04-01,08V,72640.3722222222
2015-09-01,09A,38314.83333333333
2015-11-01,10C,17018.083333333332
2020-05-01,72Q,451933.65555555583
2019-11-01,72Q,453384.3611111111
2019-09-01,72Q,450162.9333333333
2019-02-01,72Q,416136.71111111116
2019-06-01,72Q,438257.97777777776
2019-10-01,72Q,478044.538888889
2018-12-01,72Q,476829.33888888895
2019-03-01,72Q,450906.6611111112
2020-02-01,72Q,434212.1944444444
2020-01-01,72Q,474573.50000000006
2019-05-01,72Q,463044.4611111112
2018-02-01,92A,227438.4555555554
2016-06-01,92A,223394.5444444444
2015-07-01,92A,208354.0833333334
2016-12-01,92A,243895.8111111111
2015-12-01,92A,216312.87222222218
2018-05-01,92A,259723.5055555555
2018-08-01,92A,264830.1666666666
2017-03-01,92A,249388.66111111126
2016-04-01,92A,217871.51111111094
2018-09-01,92A,248435.29444444441
2016-02-01,92A,197640.52222222218
2016-09-01,92A,223166.9444444444
2016-01-01,92A,198865.25555555546
2017-06-01,92A,249177.16111111117
2017-04-01,92A,219729.09444444443
2017-06-01,03W,96056.26666666665
2017-10-01,03W,97514.97222222222
2018-07-01,03W,101380.43333333333
2019-05-01,04F,92016.78333333333
2020-04-01,05A,168100.44444444447
2015-05-01,05A,106457.73888888891
2016-10-01,05A,132074.14444444448
2015-11-01,05A,115710.28888888891
2015-10-01,05A,119103.65555555558
2016-03-01,05A,123490.41111111108
2017-02-01,05A,124375.67777777776
2015-07-01,05A,120533.33888888887
2020-02-01,05A,153700.42777777783
2016-06-01,05A,130838.6444444444
2018-05-01,05A,158534.95555555559
2019-10-01,05A,169236.97222222225
2015-06-01,05A,112585.14444444446
2016-02-01,06H,226953.55555555553
2016-01-01,06H,222673.28888888893
2015-09-01,06H,227934.14999999997
2018-01-01,06H,296611.39444444457
2019-01-01,07G,56813.272222222215
2017-11-01,07G,51810.33888888888
2016-08-01,07G,46284.75
2016-09-01,07G,45529.92222222222
2017-04-01,07G,46659.538888888885
2019-02-01,07G,49776.827777777784
2018-10-01,07G,57337.70000000002
2016-12-01,07G,49821.933333333334
2016-11-01,07G,47933.81111111111
2017-08-01,07G,50696.444444444445
2016-05-01,07G,44368.55555555555
2018-06-01,07G,53167.27222222222
2015-08-01,07G,38027.22777777778
2018-11-01,07G,55601.616666666654
2017-05-01,10J,65441.05555555555
2016-07-01,10J,58029.866666666676
2019-08-01,10J,75397.65555555554
2018-04-01,10J,67635.96666666666
2015-12-01,10J,60140.09999999999
2019-07-01,10J,68128.76666666666
2017-01-01,10J,60545.55
2019-06-01,10J,66648.49444444446
2016-04-01,10J,57312.4
2020-01-01,11J,252623.42777777783
2017-09-01,11J,229966.13888888893
2017-03-01,11J,228976.7499999999
2019-03-01,11J,242111.2555555556
2017-07-01,11J,226817.81666666662
2019-09-01,11J,245543.82222222217
2018-08-01,11J,247109.96666666665
2018-03-01,15C,300625.0555555556
2019-04-01,15C,306093.35555555567
2018-09-01,15F,260654.90555555554
2019-12-01,15F,283757.64999999985
2020-03-01,15F,297686.3277777778
2018-12-01,15F,278607.7888888889
2017-12-01,15F,266990.1277777778
2020-05-01,15F,274194.8222222221
2019-11-01,15F,274049.1166666667
2018-02-01,15F,244834.5722222222
2017-05-01,00X,70193.76666666666
2018-06-01,00X,73002.20555555557
2015-11-01,01H,101474.71666666663
2016-03-01,01H,109486.3611111111
2016-10-01,01H,113749.90555555558
2015-10-01,01H,105701.71666666667
2017-08-01,02Y,118642.93333333332
2015-09-01,02Y,97072.02777777778
2017-09-01,02Y,115910.79444444443
2017-03-01,02Y,118028.63333333333
2018-01-01,02Y,120499.8055555556
2018-11-01,03F,122710.14444444445
2016-05-01,03F,100195.18333333335
2018-07-01,03F,120969.64999999998
2019-02-01,03H,62863.33888888888
2020-04-01,03H,71812.53888888888
2020-02-01,03H,65788.0111111111
2018-03-01,03Q,143634.26111111115
2017-01-01,03Q,126574.5
2015-07-01,05G,70205.96111111112
2015-06-01,05G,66857.11111111111
2019-06-01,05H,75902.09444444445
2019-01-01,05V,62471.89444444444
2019-05-01,05V,61924.288888888885
2019-08-01,05V,64218.16666666667
2019-07-01,05V,59752.49444444445
2016-07-01,06L,138844.6
2016-02-01,06Q,120956.54444444449
2016-04-01,06Q,134207.5888888889
2015-08-01,06Q,113653.93333333335
2016-09-01,06Q,140295.96666666662
2016-06-01,06Q,134192.52777777772
2019-10-01,07K,107203.10555555555
2015-05-01,09D,89666.30555555553
2019-11-01,10K,83865.45000000001
2019-12-01,10K,85329.7388888889
2019-04-01,10K,79608.11111111111
2018-05-01,10K,82584.83888888887
2018-09-01,10K,78999.9888888889
2016-08-01,10V,73957.03888888891
2018-12-01,10V,89765.13888888889
2016-12-01,10X,107069.23888888891
2016-01-01,15M,329530.8555555556
2020-03-01,42D,190485.36111111115
2020-01-01,42D,180910.6222222223
2020-05-01,42D,172611.81111111108
2018-08-01,52R,443044.98333333316
2018-10-01,52R,460746.8166666668
2017-12-01,91Q,746734.3277777779
2019-09-01,91Q,750954.4333333338
2016-11-01,91Q,667650.9166666666
2018-02-01,91Q,673933.5777777779
2017-04-01,91Q,662957.3777777783
2018-04-01,91Q,733424.5444444449
2019-03-01,91Q,760797.0722222221
2017-11-01,91Q,739537.8888888886
2017-10-01,91Q,740291.2666666668
2017-06-01,97R,217507.05555555556
2015-12-01,97R,194253.3555555555
2017-02-01,97R,186011.21111111107
2017-07-01,97R,211748.74444444448
2019-04-01,00L,177569.4333333333
2019-08-01,00L,185472.72777777773
2020-05-01,00Q,95743.74999999999
2019-07-01,01A,208888.62222222227
2020-02-01,01A,198762.21111111107
2019-10-01,01A,218099.8666666667
2018-12-01,01D,131716.87222222224
2016-03-01,01V,56984.261111111104
2018-06-01,01V,66730.42222222223
2020-04-01,01V,69575.63888888889
2017-10-01,01V,66290.38888888888
2018-11-01,01V,71373.58333333333
2017-01-01,01V,58919.972222222226
2016-04-01,01V,58394.72222222221
2017-12-01,01V,67375.69444444444
2016-11-01,01V,60591.52777777778
2018-01-01,01V,67243.03888888888
2017-06-01,01V,65510.63888888888
2016-12-01,01V,64009.00000000001
2017-04-01,02G,54246.80555555555
2017-08-01,02G,59302.44444444443
2015-08-01,02M,67893.39444444444
2015-09-01,02P,112036.68888888884
2015-07-01,02P,114549.30000000002
2020-03-01,02X,188630.0388888888
2018-10-01,02X,182744.67777777783
2019-12-01,06T,199283.1833333333
2018-02-01,06T,169023.71666666665
2019-02-01,06T,173971.78333333333
2019-03-01,06T,189518.67222222217
2018-03-01,10L,79201.00555555556
2017-05-01,10L,74095.12777777777
2017-07-01,10L,74651.40000000001
2018-07-01,10L,78916.87777777777
2019-01-01,10L,84296.10555555555
2018-08-01,12F,189627.51666666666
2019-05-01,13T,298438.69444444444
2019-06-01,13T,273857.87777777767
2016-08-01,26A,493160.25555555563
2019-09-01,26A,560042.8111111112
2019-11-01,26A,571126.411111111
2018-09-01,26A,555652.0333333333
2016-10-01,26A,494220.44444444467
2016-01-01,26A,443901.5722222221
2017-09-01,26A,546269.7944444445
2017-11-01,26A,566869.3111111112
2015-06-01,26A,427679.3111111111
2015-11-01,26A,437208.7666666665
2020-01-01,26A,595131.6555555556
2016-02-01,26A,441870.64444444433
2018-04-01,26A,552006.3944444446
2016-09-01,26A,507399.35000000003
2017-02-01,26A,475300.711111111
2018-05-01,26A,578722.5055555556
2015-05-01,26A,405820.8444444445
2017-03-01,26A,548397.4777777779
2015-10-01,26A,455606.4388888891
2015-12-01,71E,377988.50555555575
2016-06-01,71E,380385.71111111104
2016-05-01,71E,360211.488888889
2016-07-01,71E,369195.40555555566
2018-10-01,00X,81536.90000000001
2018-12-01,00X,79245.81666666667
2015-06-01,00X,57599.10555555555
2017-01-01,01H,118792.37222222223
2019-08-01,02A,107540.04999999999
2020-03-01,02A,110610.65
2017-09-01,02A,96210.78888888888
2019-07-01,02T,92097.32222222222
2016-04-01,02Y,109081.92222222225
2016-06-01,02Y,110254.18333333336
2016-03-01,02Y,104751.6222222222
2016-11-01,03F,110200.65555555555
2019-09-01,03N,248965.2166666666
2020-04-01,03N,266132.3944444445
2018-02-01,03N,220537.50555555554
2018-08-01,03N,261269.31111111114
2018-06-01,03N,247923.1166666667
2018-04-01,03N,240806.57222222214
2017-04-01,03N,217963.46666666676
2017-08-01,03N,241348.2333333333
2016-12-01,03Q,137364.55555555556
2017-02-01,03Q,120785.63333333333
2016-08-01,04Y,48467.63333333334
2019-11-01,05H,81490.03333333334
2020-05-01,05H,81716.53333333333
2019-04-01,05X,77885.95555555556
2015-11-01,06L,129782.90555555558
2019-01-01,06L,180736.23333333328
2015-08-01,06L,124005.14444444446
2015-12-01,06L,145537.86666666664
2016-01-01,06L,131253.70555555556
2019-12-01,06L,179819.18888888892
2017-10-01,06L,165013.22222222222
2018-07-01,06L,172929.50555555557
2019-10-01,06L,180312.73333333334
2019-06-01,07K,101841.43333333335
2018-03-01,07K,105322.18333333335
2015-10-01,09D,104757.7833333333
2018-05-01,09D,132618.1277777778
2020-02-01,10V,87876.20000000001
2017-07-01,15M,410102.4333333335
2017-03-01,15M,418367.1777777777
2016-09-01,15M,388383.91111111117
2016-05-01,15M,358543.1055555555
2020-01-01,27D,344576.5611111111
2019-03-01,27D,317844.0388888889
2018-01-01,27D,317594.2111111109
2019-05-01,27D,332211.0111111111
2015-07-01,42D,142699.2777777778
2017-11-01,42D,174505.11111111118
2017-12-01,42D,177225.19999999998
2017-05-01,42D,169280.32222222222
2017-06-01,42D,171187.71666666667
2016-02-01,42D,139424.53333333338
2019-02-01,52R,416781.6055555553
2015-05-01,91Q,552984.7777777775
2016-07-01,91Q,646307.1111111114
2015-09-01,91Q,607273.9055555554
2018-09-01,97R,223331.70555555556
2016-10-01,97R,199764.16111111117
2018-11-01,97R,237503.08888888892
2016-01-01,04F,59011.144444444435
2020-03-01,06F,146448.90000000002
2018-11-01,06F,134680.02777777775
2019-01-01,06F,141039.11666666676
2017-02-01,06F,104518.49444444444
2017-08-01,06F,122562.82777777778
2018-06-01,06F,127608.3222222222
2018-01-01,06F,129482.11111111111
2018-08-01,06F,132552.09444444443
2019-06-01,06F,129830.48333333335
2018-02-01,06F,114443.53888888888
2018-05-01,06F,131955.50555555554
2018-04-01,06F,126112.85000000005
2015-06-01,06F,93812.63888888889
2017-01-01,06K,137126.45
2017-09-01,06K,149670.9388888889
2017-04-01,06K,137022.92777777783
2015-08-01,06K,112013.0777777778
2019-03-01,06K,167107.10555555555
2017-10-01,06K,155641.27777777778
2019-02-01,06K,152905.78333333335
2017-07-01,06K,149177.57222222217
2015-11-01,06K,123934.84444444442
2016-04-01,06K,135072.05555555553
2016-11-01,06K,142674.07222222222
2019-11-01,06K,166661.05000000002
2019-07-01,06K,166211.9388888889
2017-11-01,06K,155605.06111111105
2016-08-01,06K,136502.54444444441
2016-10-01,06K,138577.57777777783
2015-09-01,06K,123021.24999999996
2016-05-01,06K,131122.5833333333
2016-09-01,06P,54054.03333333334
2015-12-01,07H,71233.34444444445
2015-07-01,07H,66141.41666666664
2016-06-01,07H,71245.97222222223
2016-02-01,07H,62915.98888888889
2017-06-01,08F,71800.72222222222
2017-05-01,08F,69040.47777777775
2019-08-01,08F,81941.73333333331
2017-03-01,08F,71691.85
2017-12-01,08F,72919.17222222223
2018-12-01,10C,27429.68888888889
2019-04-01,10C,25618.68888888889
2015-10-01,10C,19932.44444444444
2015-05-01,10Q,135085.17222222223
2018-10-01,15A,154144.41111111114
2019-05-01,15A,157672.17777777778
2019-12-01,15A,158187.94999999998
2020-01-01,15A,160380.73333333337
2019-09-01,15A,149330.6388888889
2016-07-01,15A,121603.82777777775
2018-07-01,15A,147207.9833333333
2019-10-01,15A,159322.3166666667
2020-05-01,99M,64284.27222222222
2016-03-01,99M,50572.00555555557
2020-02-01,99M,61367.927777777775
2020-04-01,99M,68593.91666666666
2016-12-01,99M,57568.572222222225
2018-03-01,99M,61995.08888888889
2018-09-01,99M,60075.46666666666
2019-01-01,02Y,120753.62222222223
2018-06-01,03A,93326.22222222222
2019-06-01,03A,90121.14444444444
2019-07-01,03F,111243.78333333331
2016-05-01,03H,51498.92222222223
2018-08-01,03H,65562.84444444445
2018-04-01,03J,69235.61666666668
2018-01-01,03J,70623.35555555555
2015-07-01,03J,54785.48888888888
2018-09-01,03J,70538.05555555555
2019-02-01,03Q,126190.08333333334
2019-08-01,04V,154698.0444444444
2019-10-01,05C,127853.34444444446
2019-11-01,05C,122207.6777777778
2020-02-01,05C,116667.85555555556
2020-03-01,05C,134422.83333333337
2020-05-01,05C,123795.49444444444
2017-03-01,05H,67140.2
2017-07-01,05H,66612.67777777779
2016-12-01,05L,193197.09444444455
2015-06-01,05N,84205.95000000001
2015-05-01,05N,79553.53888888888
2019-04-01,05N,113196.80000000002
2019-09-01,05N,115622.31111111112
2018-02-01,05V,49412.69999999999
2015-12-01,05V,46609.22777777778
2016-10-01,05V,47156.561111111114
2017-10-01,05V,53557.61111111112
2015-10-01,05V,42400.816666666666
2015-09-01,05V,42017.99444444445
2016-06-01,05V,47040.45555555555
2018-03-01,06Q,144576.9277777778
2017-11-01,06Q,140460.91666666663
2020-01-01,09D,129471.73333333332
2020-04-01,09D,127198.7611111111
2017-06-01,10K,71562.09444444445
2016-01-01,11A,155641.00555555554
2017-01-01,11M,206649.36111111115
2017-04-01,11X,184062.0222222223
2017-08-01,11X,203041.30000000002
2017-12-01,11X,213032.86111111112
2016-09-01,11X,185300.75000000006
2019-03-01,11X,219132.30000000002
2019-05-01,11X,225315.54444444433
2017-02-01,11X,175118.69444444447
2016-02-01,78H,209940.95555555556
2018-12-01,78H,300384.17222222226
2016-04-01,78H,235004.60555555555
2016-08-01,78H,237050.1333333334
2018-05-01,78H,288919.2611111112
2015-11-01,92G,261111.08333333346
2016-03-01,92G,279417.44999999995
2016-07-01,92G,287525.1444444444
2018-11-01,99F,70342.58333333333
2019-12-01,99G,73411.31111111109
2018-10-01,99G,73192.43333333333
2018-07-01,99G,70373.93888888888
2017-05-01,99G,65684.76111111109
2015-08-01,99G,49003.838888888895
2017-09-01,99G,66929.02222222222
2016-11-01,99G,61552.222222222226
2018-12-01,00L,192022.87222222227
2016-02-01,00N,70440.30555555556
2019-06-01,00N,85959.09444444445
2015-09-01,00N,72069.88888888889
2016-05-01,00P,135904.89444444445
2015-08-01,00Y,103381.87777777777
2019-02-01,00Y,131268.04444444444
2018-03-01,00Y,149568.01111111112
2016-01-01,01D,102134.85000000003
2016-06-01,01D,115594.56666666668
2017-12-01,01D,134035.9277777778
2018-02-01,01D,121518.93888888891
2016-08-01,01D,118395.26666666666
2020-01-01,01D,141834.58888888886
2017-09-01,01D,130092.31666666667
2016-04-01,01D,112776.82222222222
2020-03-01,01G,175751.76666666663
2018-04-01,01G,151424.1388888889
2016-11-01,01G,139677.2111111111
2018-06-01,01G,156271.72777777773
2017-08-01,01G,150048.0277777778
2019-09-01,01G,157830.35
2016-09-01,01V,65239.30555555555
2015-05-01,01Y,100406.36666666668
2018-08-01,01Y,149130.73888888888
2019-04-01,01Y,143377.43333333338
2017-01-01,01Y,125982.50000000001
2019-01-01,01Y,150564.87222222224
2019-08-01,01Y,150680.1388888889
2020-05-01,01Y,142897.81666666665
2016-07-01,02G,55983.16666666666
2018-05-01,02G,67757.57222222224
2015-06-01,02G,50042.122222222235
2018-01-01,02G,66610.51666666666
2019-03-01,02G,62650.8111111111
2017-05-01,02M,93131.26666666668
2019-07-01,02M,102967.73333333334
2016-12-01,02P,140160.04444444447
2017-11-01,02P,148011.0166666667
2016-03-01,02P,123543.82222222221
2017-06-01,02P,145367.4277777778
2015-11-01,02Q,50341.72777777778
2017-03-01,02Q,65335.76666666668
2015-07-01,02Q,52604.98333333334
2017-02-01,02X,153115.55
2020-04-01,05Y,172935.44444444444
2019-12-01,05Y,171914.9666666667
2015-10-01,06T,157724.39444444442
2017-04-01,10L,71816.76666666666
2020-02-01,10L,77826.57777777778
2019-10-01,10L,86844.65
2019-11-01,12F,194538.16666666666
2019-05-01,12F,201930.9944444445
2018-07-01,13T,308683.7555555555
2018-09-01,71E,438923.6166666668
2018-11-01,71E,472189.5722222224
2018-10-01,71E,479171.4388888889
2015-12-01,99C,111529.81111111112
2017-10-01,99C,124253.26111111107
2017-07-01,99C,121209.94444444442
2016-10-01,99C,108895.66111111113
2019-09-01,03W,108108.99444444443
2015-12-01,03W,92116.89999999997
2016-01-01,03W,83886.39999999998
2020-01-01,03W,115186.99444444444
2019-08-01,03W,116901.8055555556
2015-08-01,04V,92035.88333333332
2015-11-01,05C,82971.9333333333
2016-06-01,05C,92694.08333333334
2017-01-01,05C,95620.8777777778
2017-10-01,05D,44487.28888888889
2016-02-01,05D,35967.25555555556
2015-10-01,05D,36528.53333333333
2017-07-01,05D,43383.17777777778
2016-07-01,05D,39308.477777777785
2017-03-01,06A,87135.08888888886
2015-06-01,06A,67713.80000000002
2018-01-01,06A,90407.42777777778
2016-04-01,06A,76846.0111111111
2020-03-01,06A,103279.94444444445
2017-12-01,06A,90157.45555555554
2016-12-01,06A,84088.76666666668
2019-12-01,06A,96799.03333333335
2018-04-01,06A,87992.55555555556
2019-07-01,06A,89988.18333333333
2019-04-01,06H,307194.7166666667
2020-05-01,06H,326946.1499999999
2015-07-01,10R,57531.11666666667
2015-05-01,10R,53087.8888888889
2019-10-01,11A,194754.38333333327
2018-12-01,11A,193484.1555555555
2019-06-01,11A,176057.01666666666
2018-11-01,11A,187342.7666666667
2016-08-01,11A,161234.78888888884
2018-02-01,11A,167737.6944444444
2018-09-01,11A,180450.35000000003
2018-05-01,11A,188105.71666666667
2018-10-01,11A,194765.15
2016-03-01,15C,262362.03888888884
2019-01-01,15E,457744.9222222222
2019-11-01,15E,436560.0000000001
2019-03-01,15E,425159.188888889
2016-10-01,15E,372782.03333333315
2018-08-01,15E,440916.7555555555
2017-05-01,15E,404958.33333333355
2019-05-01,15E,449626.55
2017-11-01,15E,406935.7555555555
2018-03-01,15E,420074.83333333296
2016-09-01,15F,249288.39999999997
2018-06-01,18C,255375.86666666667
2016-11-01,18C,233924.93333333332
2018-07-01,18C,258958.52777777775
2017-04-01,18C,228901.23333333334
2017-02-01,18C,214542.3111111111
2017-06-01,18C,247163.08333333337
2017-09-01,18C,245539.85
2019-02-01,70F,268867.7722222222
2017-08-01,70F,277851.1833333333
2020-02-01,70F,285358.20555555547
2020-04-01,70F,307381.82222222217
2015-09-01,99E,71042.03888888888
2016-05-01,99E,74037.13888888889
2015-06-01,00Q,58171.86111111112
2019-04-01,00X,78921.81111111109
2020-05-01,00X,83082.46111111113
2019-08-01,01E,98357.87222222221
2016-02-01,01E,71590.99444444444
2016-05-01,01E,75032.55555555555
2018-12-01,01E,96150.9888888889
2019-12-01,01H,150614.3055555556
2018-07-01,01H,143293.0555555556
2019-09-01,01H,141349.03888888887
2018-05-01,01H,141739.61666666664
2018-10-01,01H,150556.6
2018-04-01,01H,137671.59444444443
2016-08-01,01K,134203.5
2017-10-01,01K,150497.1388888889
2017-05-01,01K,146702.35
2017-03-01,01K,147880.72222222225
2016-06-01,01K,131563.40000000002
2016-11-01,01K,138725.00555555557
2017-01-01,01K,135274.87777777776
2020-04-01,01K,164774.9888888889
2016-07-01,01K,131506.20555555556
2016-01-01,01K,118134.64999999997
2019-11-01,01W,139798.24444444446
2020-02-01,01W,132282.99444444443
2019-02-01,02A,97210.98333333332
2015-11-01,02A,81904.74444444443
2016-10-01,02A,91675.66111111113
2017-02-01,02A,86660.45000000001
2018-03-01,02A,106485.15555555555
2016-09-01,02A,94560.24444444444
2018-06-01,02A,104270.11666666664
2016-04-01,03N,223159.44999999998
2015-08-01,03N,193847.97777777773
2015-10-01,03Q,124131.59999999998
2015-05-01,03Q,112248.96111111112
2019-07-01,05G,95477.32777777777
2017-11-01,05G,92779.25555555557
2017-08-01,05G,93125.48333333332
2018-02-01,05G,86401.69444444442
2015-07-01,05Q,74022.89999999998
2020-03-01,05X,92431.62222222223
2018-01-01,05X,80224.29999999999
2016-03-01,05X,66415.08888888887
2017-06-01,05X,77400.3388888889
2017-09-01,05X,75855.29444444446
2017-07-01,05X,74647.70000000001
2016-12-01,05X,75655.8
2017-04-01,05X,70721.7
2019-06-01,06L,173894.61111111112
2019-03-01,07K,108387.54444444447
2017-12-01,09D,138599.5722222222
2018-09-01,15M,440961.76111111115
2019-05-01,15M,480892.2055555558
2018-11-01,15M,475757.8055555557
2018-08-01,15M,467169.1055555556
2019-01-01,15M,490779.7388888889
2020-01-01,15N,576556.4444444444
2019-10-01,15N,572914.2000000001
2015-12-01,27D,288064.70555555564
2015-09-01,27D,260183.65000000002
2018-08-01,00L,206082.27222222227
2015-07-01,00L,157808.15000000005
2018-04-01,00L,191219.85
2017-06-01,00L,190436.02777777778
2015-12-01,00L,170053.1666666667
2017-08-01,00N,94972.11666666667
2017-09-01,00N,91579.11666666668
2016-01-01,00N,72157.25555555556
2018-02-01,00P,154938.99444444443
2018-09-01,00P,166945.51666666666
2017-07-01,00P,163665.79444444447
2018-12-01,00P,178229.6
2017-11-01,00P,170304.9333333333
2015-08-01,00R,76640.42222222223
2016-02-01,00R,80507.78333333334
2016-12-01,00Y,142744.9055555556
2020-01-01,00Y,167919.44999999998
2017-12-01,00Y,152631.7111111111
2018-07-01,00Y,156878.37777777776
2018-05-01,00Y,158409.92777777783
2016-03-01,00Y,123780.29444444447
2019-05-01,00Y,163997.93333333326
2017-03-01,00Y,148732.99444444443
2020-05-01,00Y,157477.53333333338
2016-09-01,00Y,134538.12222222224
2017-02-01,00Y,125785.72222222223
2017-01-01,01D,121926.32777777778
2015-05-01,01G,113083.42222222222
2015-09-01,01G,125673.5388888889
2019-07-01,02G,70637.05000000002
2019-11-01,02H,204122.72777777776
2020-02-01,02H,194566.22222222222
2020-03-01,02H,222614.75555555566
2019-10-01,02H,216921.83888888892
2019-06-01,02M,106062.0777777778
2019-09-01,02M,108864.08333333333
2019-12-01,02M,114005.69444444444
2017-10-01,02M,101788.62777777776
2020-04-01,02M,114507.39444444444
2019-04-01,02P,162743.06111111116
2018-11-01,02P,163508.68333333332
2019-01-01,02P,168957.5444444444
2019-02-01,02P,144165.63888888888
2018-06-01,02P,156640.91111111108
2018-10-01,02P,168948.87777777776
2016-05-01,02Q,57407.811111111114
2016-07-01,02Q,58986.04444444445
2016-10-01,02Q,58970.116666666676
2016-11-01,02Q,62328.08888888888
2017-05-01,02Q,66218.94444444444
2018-01-01,02Q,71981.41666666667
2019-08-01,02Q,77711.5888888889
2015-06-01,02X,144256.95
2016-06-01,02X,165104.6555555555
2016-04-01,13T,261441.80555555562
2017-04-01,13T,274252.72777777776
